14 88 3
15 26 1
46 97 47
72 94 34
33 63 13
9 81 10
44 97 37
10 26 5
16 53 18
2 29 32
27 72 13
43 44 47
83 100 37
57 93 34
19 20 19
33 76 32
4 84 49
27 48 16
93 100 40
41 85 9
38 90 42
30 60 14
42 77 5
30 42 35
31 46 10
51 60 21
67 83 17
16 54 29
30 59 1
8 35 22
86 100 43
7 11 6
42 54 27
63 87 47
13 22 15
49 62 46
78 83 18
69 86 7
16 69 13
18 85 31
25 26 21
9 62 43
2 38 2
51 64 48
19 35 29
30 48 39
22 60 41
25 50 19
54 99 45
66 97 19
95 98 9
14 75 21
24 39 20
71 83 25
29 78 35
28 63 42
60 89 9
80 83 10
15 37 26
30 68 29
37 62 3
75 92 1
22 69 49
47 98 35
39 98 11
30 52 39
62 93 42
65 99 39
56 96 1
19 26 18
12 42 35
41 95 40
34 76 46
10 62 16
39 96 32
18 89 39
27 29 12
10 42 9
48 61 42
1 33 2
52 60 19
82 96 34
12 47 11
33 56 28
96 100 4
5 21 37
2 10 20
22 30 10
30 73 38
41 68 6
31 74 4
47 91 2
68 74 14
46 99 28
5 6 14
43 47 1
20 29 36
88 91 6
1 86 29
34 99 28
39 77 50
38 94 24
1 8 6
26 35 21
52 78 21
81 93 20
69 92 42
71 89 20
46 53 46
56 65 5
26 54 5
38 71 29
13 75 3
32 59 44
34 39 3
21 29 39
5 25 1
73 84 50
91 94 24
49 86 7
8 55 13
41 45 42
48 91 15
47 77 50
5 89 26
